t,lattice_S_star,pde_S_star_interp,lattice_defined,abs_diff
0.08833333333333333,81.20977438608669,81.2936374424709,True,0.0838630563842031
0.08866666666666666,80.91377895740668,81.29629045726888,True,0.3825114998622041
0.089,81.20977438608669,81.29901749361512,True,0.08924310752843212
0.08933333333333333,80.91377895740668,81.30182307648634,True,0.38804411907966596
0.08966666666666666,81.20977438608669,81.30471226957907,True,0.09493788349237775
0.09,80.91377895740668,81.30769094168176,True,0.39391198427507845
0.09033333333333333,81.20977438608669,81.31077181159607,True,0.10099742550937663
0.09066666666666666,80.91377895740668,81.3139577574344,True,0.40017880002771733
0.091,81.20977438608669,81.31725814057287,True,0.10748375448618219
0.09133333333333334,80.91377895740668,81.32068475211767,True,0.406905794710994
0.09166666666666666,81.20977438608669,81.32425162846589,True,0.11447724237919488
0.092,80.91377895740668,81.32797698098273,True,0.4141980235760485
0.09233333333333334,81.20977438608669,81.33188461403613,True,0.1221102279494346
0.09266666666666666,80.91377895740668,81.33600506673623,True,0.4222261093295572
0.093,81.20977438608669,81.34038791149257,True,0.13061352540587734
0.09333333333333332,80.91377895740668,81.34508962416936,True,0.43131066676268404
0.09366666666666666,81.20977438608669,81.35025732587324,True,0.14048293978655124
0.094,80.91377895740668,81.35601093132355,True,0.44223197391687563
0.09433333333333332,81.20977438608669,81.3632820294787,True,0.15350764339200396
0.09466666666666666,80.91377895740668,81.33139012323912,True,0.4176111658324402
0.095,81.20977438608669,81.32992138014046,True,0.12014699405376916
0.09533333333333333,80.91377895740668,81.33087012001714,True,0.4170911626104612
0.09566666666666666,81.20977438608669,81.3318324137744,True,0.12205802768771434
0.096,80.91377895740668,81.33280855409717,True,0.41902959669049267
0.09633333333333333,81.20977438608669,81.33379884232858,True,0.12402445624188374
0.09666666666666666,80.91377895740668,81.3348035887975,True,0.42102463139082147
0.097,81.20977438608669,81.33582311318663,True,0.12604872709994197
0.09733333333333333,80.91377895740668,81.33685774488326,True,0.4230787874765838
0.09766666666666667,81.20977438608669,81.33790782338899,True,0.12813343730229576
0.09799999999999999,80.91377895740668,81.33897369871477,True,0.4251947413080899
0.09833333333333333,81.20977438608669,81.34005573182334,True,0.1302813457366483
0.09866666666666667,80.91377895740668,81.34115429508371,True,0.4273753376770344
0.09899999999999999,81.20977438608669,81.34226977274335,True,0.1324953866566574
0.09933333333333333,80.91377895740668,81.34340256144503,True,0.42962360403835476
0.09966666666666667,81.20977438608669,81.34455307076666,True,0.13477868467997212
0.09999999999999999,80.91377895740668,81.34572172377035,True,0.4319427663636759
0.10033333333333333,81.20977438608669,81.34691007720322,True,0.13713569111652646
0.10066666666666667,80.91377895740668,81.3481175153045,True,0.43433855789781717
0.10099999999999999,81.20977438608669,81.34934450793219,True,0.13957012184549455
0.10133333333333333,80.91377895740668,81.35059154121454,True,0.43681258380786403
0.10166666666666667,81.20977438608669,81.35185911833395,True,0.14208473224725537
0.102,80.91377895740668,81.35314776034163,True,0.4393688029349505
0.10233333333333333,81.20977438608669,81.35445800705185,True,0.14468362096515364
0.10266666666666667,80.91377895740668,81.35579041796207,True,0.442011460555392
0.103,81.20977438608669,81.35714557326946,True,0.1473711871827703
0.10333333333333333,80.91377895740668,81.35852407494097,True,0.44474511753429624
0.10366666666666666,81.20977438608669,81.35992654786324,True,0.15015216177654622
0.104,80.91377895740668,81.36135364108088,True,0.4475746836742047
0.10433333333333333,81.20977438608669,81.36280602913061,True,0.15303164304391714
0.10466666666666666,80.91377895740668,81.36428441347451,True,0.4505054560678303
0.105,81.20977438608669,81.3657895240502,True,0.1560151379635073
0.10533333333333333,81.50685261296161,81.36732378439926,True,0.13952882856234794
0.10566666666666666,81.20977438608669,81.36888641492452,True,0.15911202883782494
0.106,81.50685261296161,81.37047824737363,True,0.136374365587983
0.10633333333333334,81.20977438608669,81.37210015004705,True,0.1623257639603537
0.10666666666666666,81.50685261296161,81.3737530302602,True,0.13309958270140498
0.107,81.20977438608669,81.37543783694909,True,0.16566345086239664
0.10733333333333334,81.50685261296161,81.37715556359447,True,0.1296970493671381
0.10766666666666666,81.20977438608669,81.3789072514195,True,0.1691328653328128
0.108,81.50685261296161,81.38069399292269,True,0.12615862003892175
0.10833333333333332,81.20977438608669,81.38251693583894,True,0.17274254975224324
0.10866666666666666,81.50685261296161,81.3843772874807,True,0.1224753254809059
0.109,81.20977438608669,81.38627631971592,True,0.1765019336292255
0.10933333333333332,81.50685261296161,81.38821537430458,True,0.1186372386570298
0.10966666666666666,81.20977438608669,81.3901958694315,True,0.18042148334480146
0.11,81.50685261296161,81.3922193061516,True,0.11463330681000627
0.11033333333333332,81.20977438608669,81.39428999658827,True,0.1845156105015775
0.11066666666666666,81.50685261296161,81.39640711430607,True,0.11044549865553677
0.111,81.20977438608669,81.39857248313473,True,0.18879809704803563
0.11133333333333333,81.50685261296161,81.40078805140479,True,0.10606456155682054
0.11166666666666666,81.20977438608669,81.40305590950734,True,0.19328152342065152
0.112,81.50685261296161,81.40537830428038,True,0.10147430868123308
0.11233333333333333,81.20977438608669,81.40775766148762,True,0.19798327540092941
0.11266666666666666,81.50685261296161,81.41019661055701,True,0.09665600240460037
0.11299999999999999,81.20977438608669,81.41269800750187,True,0.20292362141518083
0.11333333333333333,81.50685261296161,81.41526498859209,True,0.09158762436952372
0.11366666666666667,81.20977438608669,81.41790097181361,True,0.2081265857269159
0.11399999999999999,81.50685261296161,81.4206097959612,True,0.08624281700041081
0.11433333333333333,81.20977438608669,81.42339562137742,True,0.21362123529073074
0.11466666666666667,81.50685261296161,81.42626332450294,True,0.0805892884586683
0.11499999999999999,81.20977438608669,81.42921803953345,True,0.21944365344675987
0.11533333333333333,81.50685261296161,81.43227219364636,True,0.07458041931525372
0.11566666666666667,81.20977438608669,81.43542731719535,True,0.22565293110865525
0.11599999999999999,81.50685261296161,81.43869266896974,True,0.06815994399187275
0.11633333333333333,81.20977438608669,81.44207754098365,True,0.23230315489695386
0.11666666666666667,81.50685261296161,81.44559518323436,True,0.06125742972724879
0.11699999999999999,81.20977438608669,81.44926026798524,True,0.23948588189854547
0.11733333333333333,81.50685261296161,81.45309189120502,True,0.05376072175658919
0.11766666666666667,81.20977438608669,81.4571187912456,True,0.24734440515891265
